"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"ENDOV",3.1997383327321e-36,-0.71331229808139,0.993,1,4.8037671589307e-32,"Significant"
"VPS28",3.22452751066392e-36,-0.469764830691187,1,1,4.84098315175975e-32,"Significant"
"MICALL2",3.34712695015149e-36,-0.555354584130939,1,1,5.02504169026243e-32,"Significant"
"CFL1",3.72678953697623e-36,-0.395346778869183,1,1,5.59502913186241e-32,"Significant"
"NDUFA2",3.80167542512568e-36,-0.598200007618302,1,1,5.70745531574118e-32,"Significant"
"UBA1",6.40962527214246e-36,-0.518432641994405,1,1,9.62277042106748e-32,"Significant"
"ERGIC3",6.72559143976041e-36,-0.56154732849481,1,1,1.00971304285123e-31,"Significant"
"MPO",1.44130935715653e-35,-2.44633502277814,0.072,0.464,2.16383773789911e-31,"Significant"
"C12orf57",1.88574996673992e-35,-0.484103511320075,1,1,2.83107642506664e-31,"Significant"
"CTNND1",2.88276488679982e-35,-0.595297273664588,1,1,4.32789492455257e-31,"Significant"
"DDR1",3.30158077433879e-35,-0.660991795334983,1,0.996,4.95666321651482e-31,"Significant"
"ESRP2",4.2524231288036e-35,-0.718528009602014,0.993,0.991,6.38416284327284e-31,"Significant"
"EPO",4.65426740999886e-35,-2.68574497386523,0.063,0.433,6.98745166263129e-31,"Significant"
"MINAR2",5.32045235042646e-35,-2.38289367204896,0.081,0.476,7.98759511369524e-31,"Significant"
"RPAP3",1.45296754753265e-34,-2.18499833341936,0.094,0.502,2.18134017911076e-30,"Significant"
"ST3GAL1",1.72888988701794e-34,-0.533428479184081,1,1,2.59558238738003e-30,"Significant"
"PSMA7",1.74205764492989e-34,-0.537535923827487,1,1,2.61535114233324e-30,"Significant"
"NDUFA3",2.27876948559598e-34,-0.530339254086569,1,1,3.42111662872524e-30,"Significant"
"G3BP2",2.43572115610066e-34,-0.620102640941324,0.996,1,3.65674817165393e-30,"Significant"
"CLDN3",2.90527938289755e-34,-0.715105343161031,0.993,0.996,4.36169593754409e-30,"Significant"
"TCEA3",3.12092621060821e-34,-0.68412123138557,0.998,1,4.68544651998611e-30,"Significant"
"HRAS",3.48297873607197e-34,-0.618556365069109,0.994,1,5.22899597646484e-30,"Significant"
"MED13",3.50031162801998e-34,-0.679531240864841,0.998,0.991,5.25501784714639e-30,"Significant"
"ZNF888",3.80500006546337e-34,-2.40195200786464,0.072,0.451,5.71244659828016e-30,"Significant"
"PAM16",6.4204735651605e-34,-0.625022965018023,1,1,9.63905696337546e-30,"Significant"
"SF3B5",7.03045111546544e-34,-0.491737891054865,1,1,1.05548162596483e-29,"Significant"
"DNAJA4",7.53824579002535e-34,-0.624890508019144,0.994,1,1.13171684045651e-29,"Significant"
"ABCC5",8.8221184072659e-34,-0.52512326627926,1,1,1.32446463648283e-29,"Significant"
"AR",9.62483776317141e-34,-0.796726415482518,0.959,0.97,1.44497689338492e-29,"Significant"
"PRKAR2B",1.0927543006559e-33,-0.969257830500923,0.948,0.961,1.64055203157471e-29,"Significant"
"ATP2C2",1.14530497043106e-33,-0.783466337886517,0.974,0.991,1.71944635210816e-29,"Significant"
"BHLHE40",1.17484283192981e-33,-0.512100940920183,1,1,1.76379154357623e-29,"Significant"
"CEACAM19",1.98093405338464e-33,-0.909648605152327,0.897,0.948,2.97397629434636e-29,"Significant"
"PFDN2",2.50652010530926e-33,-0.611725546617805,1,1,3.7630386341008e-29,"Significant"
"KRT24",2.55453824145402e-33,-2.7012480840565,0.053,0.403,3.83512826189492e-29,"Significant"
"SELENBP1",3.30746196413469e-33,-0.690874672614697,0.991,0.996,4.96549264675541e-29,"Significant"
"LLGL2",5.34674624853592e-33,-0.603849388098085,0.998,1,8.02707014292698e-29,"Significant"
"SERHL2",8.88875759108638e-33,-1.10767765717334,0.827,0.888,1.3344691771498e-28,"Significant"
"MAGED2",9.51343974167522e-33,-0.497816849887715,1,1,1.4282527084177e-28,"Significant"
"PRDX2",1.03592455033e-32,-0.444528069295514,1,1,1.55523352741043e-28,"Significant"
"MARC1",1.4169659898288e-32,-0.910751692513479,0.948,0.966,2.12729104052997e-28,"Significant"
"IRX5",1.54592185987177e-32,-0.625111576164343,0.994,0.996,2.32089248822548e-28,"Significant"
"ARIH2",1.77500267352222e-32,-0.519289724531774,1,1,2.66481151375892e-28,"Significant"
"PTRH2",2.63331530179295e-32,-0.809232520886382,0.963,0.987,3.95339626258176e-28,"Significant"
"IKBKB",2.84560723387051e-32,-0.438980209239268,1,1,4.2721101402098e-28,"Significant"
"TBX1",2.98234594236473e-32,-0.555730000059151,1,1,4.47739596327217e-28,"Significant"
"LENG8",5.05325891654832e-32,-0.3223120893161,1,1,7.58645761141399e-28,"Significant"
"BRIP1",6.00617516942108e-32,-2.95368338286037,0.05,0.378,9.01707078185186e-28,"Significant"
"IER3",7.79844238619496e-32,-0.593505416173247,1,1,1.17078015543945e-27,"Significant"
"MED1",8.52301345116557e-32,-0.586924075885243,0.996,1,1.27956000942349e-27,"Significant"
"RNF213",8.56809865031864e-32,-0.3715953918497,1,1,1.28632865037234e-27,"Significant"
"NECAB3",9.3007454429705e-32,-0.557733853368472,0.996,1,1.39632091335316e-27,"Significant"
"LFNG",9.97170249789043e-32,-0.649002681846481,0.998,1,1.49705169600829e-27,"Significant"
"CBLC",1.03904235052805e-31,-0.856049810854225,0.956,0.948,1.55991428084776e-27,"Significant"
"BOP1",1.51266546735627e-31,-0.555286325964905,1,1,2.27096466614197e-27,"Significant"
"NCL",1.65156053438578e-31,-0.5202286698391,1,1,2.47948783027337e-27,"Significant"
"CYTH2",1.86565046145687e-31,-0.481116692269905,1,1,2.80090103778519e-27,"Significant"
"HIST1H1B",1.90749023720965e-31,-0.849041194811105,0.993,0.991,2.86371509312285e-27,"Significant"
"EVL",2.16924227903844e-31,-0.399573139335572,1,1,3.25668343352041e-27,"Significant"
"ARHGEF16",2.35761976843935e-31,-0.697811048384681,0.987,1,3.539494558358e-27,"Significant"
"ECHS1",2.62922218935217e-31,-0.574259197764782,1,1,3.94725127287441e-27,"Significant"
"THOC2",2.85347881038247e-31,-0.709240874810032,0.989,0.996,4.28392773802721e-27,"Significant"
"APLP2",2.8751351724716e-31,-0.44910666142077,1,1,4.31644043443161e-27,"Significant"
"CAMP",2.98703443879378e-31,-2.68359421949263,0.044,0.365,4.4844348029611e-27,"Significant"
"SPCS1",3.2087120181929e-31,-0.495262047007022,0.998,1,4.817239352913e-27,"Significant"
"DAP3",3.27046175916975e-31,-0.500683660544528,1,1,4.90994423904154e-27,"Significant"
"BAIAP2",3.59598749897468e-31,-0.570206680940309,1,1,5.39865603221069e-27,"Significant"
"ELF3",4.32094250051619e-31,-0.652588326857021,1,1,6.48703097602496e-27,"Significant"
"SPINK1",4.60071865399059e-31,-1.01545006733152,0.95,0.944,6.90705891523608e-27,"Significant"
"NDUFS6",5.52018039475654e-31,-0.574782691018063,0.998,1,8.28744682664799e-27,"Significant"
"SSH3",5.88267357862815e-31,-0.748094966901101,0.987,0.987,8.83165784359445e-27,"Significant"
"NELFCD",5.92066287273554e-31,-0.606642243339191,0.996,1,8.88869117083786e-27,"Significant"
"ELMO3",6.23830163771744e-31,-0.646306986628434,0.991,1,9.36556224870519e-27,"Significant"
"TRAF4",6.72323214084353e-31,-0.638496901732454,0.993,1,1.00935884130484e-26,"Significant"
"WFS1",7.12885602789985e-31,-0.690697051884111,0.993,0.996,1.0702551554686e-26,"Significant"
"ABHD11",1.07388584213026e-30,-0.556581179112294,1,1,1.61222481479016e-26,"Significant"
"INPP4B",1.20761022985853e-30,-0.754495971938776,0.972,0.991,1.81298523808661e-26,"Significant"
"EPS8L1",1.3000606547349e-30,-0.853106231769754,0.982,0.979,1.95178106095351e-26,"Significant"
"RND2",1.33017911638155e-30,-2.50750339093824,0.061,0.399,1.99699790742362e-26,"Significant"
"ISOC2",1.40259857408647e-30,-0.675391598306788,0.993,0.996,2.10572123927601e-26,"Significant"
"TMPRSS4",1.50336792519609e-30,-0.955277676629086,0.952,0.953,2.25700626609689e-26,"Significant"
"NAA10",1.5693569849862e-30,-0.542641099261776,1,1,2.35607564155979e-26,"Significant"
"MAP7",1.58155056545915e-30,-0.692198010484364,0.989,0.991,2.37438186392382e-26,"Significant"
"CACNA2D2",1.59390210897535e-30,-1.92004346845615,0.145,0.545,2.39292523620469e-26,"Significant"
"CGA",1.65696900562316e-30,-1.01585549249547,0.976,0.974,2.48760756814204e-26,"Significant"
"CALY",1.69824988109165e-30,-0.959264415123671,0.827,0.918,2.54958254648289e-26,"Significant"
"SRRM5",1.71843376900722e-30,-1.99684726776351,0.107,0.494,2.57988461741054e-26,"Significant"
"BIRC5",2.74190185453789e-30,-0.873423366077353,0.985,0.991,4.11641725421774e-26,"Significant"
"GPAA1",2.91123394764202e-30,-0.463883081500201,0.998,1,4.37063552559496e-26,"Significant"
"CHP1",3.13412601285436e-30,-0.558532017529588,1,1,4.70526338309825e-26,"Significant"
"FRMPD3",6.01643844646536e-30,-2.05856548504111,0.09,0.459,9.03247903967844e-26,"Significant"
"SLC29A2",6.9250877873046e-30,-1.73396181604073,0.129,0.541,1.03966342950804e-25,"Significant"
"DNPH1",7.22123255977851e-30,-0.611434506646891,0.996,0.983,1.08412364419955e-25,"Significant"
"CHMP2A",7.67824977154719e-30,-0.524705536212717,1,1,1.15273563820238e-25,"Significant"
"KIAA0100",7.84954217939366e-30,-0.547683906456796,0.996,1,1.17845176739237e-25,"Significant"
"SPATA9",8.53075861497345e-30,-2.93682927714949,0.037,0.335,1.28072279086596e-25,"Significant"
"LMAN2",1.02939525374101e-29,-0.424886820274292,1,1,1.54543109444137e-25,"Significant"
"CYB5R1",1.05550151223742e-29,-0.588668675140454,0.998,1,1.58462442032203e-25,"Significant"
"LRRC26",1.0946314310789e-29,-0.992302553653314,0.897,0.923,1.64337016747876e-25,"Significant"
"PPIB",1.12010694259641e-29,-0.51849997555939,1,1,1.68161655291999e-25,"Significant"
"NEUROD1",1.13700842193484e-29,-1.13565268273383,0.748,0.884,1.70699074385078e-25,"Significant"
"CACNA2D3",1.50997060291157e-29,-2.4096560675401,0.063,0.395,2.26691886615114e-25,"Significant"
"RAP1GAP",1.6467790954635e-29,-0.818480427863763,0.958,0.97,2.47230945601936e-25,"Significant"
"BCAT2",2.19005864189139e-29,-0.535075217475297,1,1,3.28793503907154e-25,"Significant"
"HMMR",2.19174467155499e-29,-2.48651630312312,0.052,0.369,3.29046627540551e-25,"Significant"
"SNAPC5",2.65735258850896e-29,-0.633297378971833,0.989,0.991,3.9894834411285e-25,"Significant"
"PDIA3",2.75193195412686e-29,-0.650899049632512,0.994,1,4.13147544273066e-25,"Significant"
"ISYNA1",3.57806711506996e-29,-0.655977125265043,0.993,0.991,5.37175215985454e-25,"Significant"
"AIF1L",3.83660991716455e-29,-0.601061080904958,0.994,1,5.75990246863913e-25,"Significant"
"COX6C",4.21479179392541e-29,-0.578351059465291,1,1,6.32766692022022e-25,"Significant"
"KCNJ3",8.65599071374333e-29,-0.72513396073387,0.989,0.987,1.29952388585429e-24,"Significant"
"TMEM238",1.06601343276276e-28,-0.68677505815578,0.994,1,1.60040596660673e-24,"Significant"
"TUBD1",1.08892444483391e-28,-0.743324684709887,0.965,0.983,1.63480226902915e-24,"Significant"
"ATP5MF",1.09811429214941e-28,-0.521746422225426,0.998,1,1.64859898680392e-24,"Significant"
"BCAS3",1.16829203930666e-28,-0.724253665697913,0.976,0.987,1.75395683861108e-24,"Significant"
"ABCA3",1.23121776649905e-28,-0.759274009287199,0.958,0.983,1.84842723284502e-24,"Significant"
"XDH",1.42796557741962e-28,-2.20125691828315,0.092,0.442,2.14380472138007e-24,"Significant"
"TSPOAP1",1.55776366423475e-28,-0.899919020311014,0.913,0.957,2.33867058911563e-24,"Significant"
"REEP5",1.60910129547315e-28,-0.45461944750317,1,1,2.41574377489385e-24,"Significant"
"ZWINT",1.69922398196689e-28,-0.925993132917454,0.958,0.983,2.5510449641269e-24,"Significant"
"C1orf115",1.84605258074382e-28,-0.887908469572782,0.867,0.918,2.77147873947069e-24,"Significant"
"CLTC",2.10558864951793e-28,-0.666907820267362,0.993,0.996,3.16112023952126e-24,"Significant"
"ENGASE",2.59959678464661e-28,-0.52723128803578,0.998,1,3.90277465278996e-24,"Significant"
"TEDC2",2.73895134080786e-28,-1.96137941647866,0.088,0.446,4.11198764795484e-24,"Significant"
"GSTA3",2.78941148589214e-28,-2.34495037815228,0.074,0.403,4.18774346376987e-24,"Significant"
"MACROD1",2.79155585081556e-28,-0.557154461633266,0.996,1,4.1909627988294e-24,"Significant"
"ARFGEF3",2.9366539780873e-28,-0.75511967688825,0.967,0.987,4.40879861730246e-24,"Significant"
"NR6A1",3.10663954363843e-28,-1.83647875181702,0.081,0.438,4.66399794686437e-24,"Significant"
"CASKIN1",3.19366482758792e-28,-2.29539001155205,0.055,0.373,4.79464900565774e-24,"Significant"
"RAB3IP",3.90340782532227e-28,-1.96075511639497,0.114,0.481,5.86018616815632e-24,"Significant"
"WWC1",4.08134908077024e-28,-0.620544936383042,1,0.991,6.12732937496036e-24,"Significant"
"POLG2",4.37725419791351e-28,-0.610148416188254,0.998,0.996,6.57157172732755e-24,"Significant"
"TXNL4A",4.99799287208818e-28,-0.441340953062241,1,1,7.50348669886599e-24,"Significant"
"SPC25",5.14947849924202e-28,-3.25036958654413,0.031,0.305,7.73091207091205e-24,"Significant"
"TTC36",5.32303477104418e-28,-1.97880432322598,0.092,0.451,7.99147210176863e-24,"Significant"
"MED24",5.53073075942187e-28,-0.595470652313226,0.996,1,8.30328608912005e-24,"Significant"
"ENOSF1",6.24601704117733e-28,-0.663883675580645,0.991,0.974,9.37714538391952e-24,"Significant"
"ATP5F1A",6.48200125590845e-28,-0.599005366036383,0.998,1,9.73142848549536e-24,"Significant"
"CLCN2",6.67584476901709e-28,-1.70936942861193,0.149,0.545,1.00224457517254e-23,"Significant"
"SLC26A1",7.05433634946885e-28,-1.95758783731629,0.072,0.408,1.05906751614576e-23,"Significant"
"PTMS",8.14559543675205e-28,-0.360508936709204,1,1,1.22289824291958e-23,"Significant"
"GALE",8.22316887741552e-28,-0.590739585383482,0.989,0.991,1.23454434356639e-23,"Significant"
"TMEM178B",9.2249121950126e-28,-1.73081697546927,0.103,0.472,1.38493606783724e-23,"Significant"
"CUTA",1.06776250436318e-27,-0.465392261450075,1,1,1.60303184780044e-23,"Significant"
"TEX14",1.13864297836187e-27,-0.922779766787032,0.965,0.974,1.70944470341467e-23,"Significant"
"MARVELD3",1.14623289143536e-27,-0.815534404278843,0.969,0.961,1.7208394399119e-23,"Significant"
"CCNE2",1.23612312968768e-27,-2.12108656959917,0.116,0.472,1.85579165460012e-23,"Significant"
"CKAP2",1.31935658472051e-27,-1.88444016458248,0.107,0.472,1.98075004064091e-23,"Significant"
"RDH13",1.35554574909828e-27,-0.679114912817763,0.989,0.983,2.03508083312125e-23,"Significant"
"TALDO1",1.39934637784158e-27,-0.481731772059383,1,1,2.10083871705356e-23,"Significant"
"KCNJ11",1.48746185284618e-27,-1.87269893972977,0.109,0.472,2.23312647967797e-23,"Significant"
"C1orf53",1.56347188007119e-27,-1.84952809145883,0.114,0.485,2.34724033355088e-23,"Significant"
"CDC6",1.59305836509607e-27,-1.00560935217923,0.923,0.91,2.39165852351872e-23,"Significant"
"CHDH",1.69177574186661e-27,-0.798419872609833,0.93,0.953,2.53986292126435e-23,"Significant"
"SYT9",1.98722804891007e-27,-2.04815504714532,0.085,0.425,2.98342546982869e-23,"Significant"
"SNX25",1.99174692269646e-27,-0.840753746962201,0.912,0.961,2.9902096550442e-23,"Significant"
"COA4",2.02962787911653e-27,-0.514253795366421,0.998,1,3.04708033491765e-23,"Significant"
"EXOSC4",2.23878258461864e-27,-0.552303995933445,0.998,0.996,3.36108429428796e-23,"Significant"
"FADS2",2.79534734340735e-27,-0.987067715526333,0.948,0.966,4.19665496665746e-23,"Significant"
"WDR6",3.52673784664523e-27,-0.534949235717901,0.998,1,5.29469152916849e-23,"Significant"
"CASQ1",3.75634378407791e-27,-1.95758783731629,0.096,0.446,5.63939892303616e-23,"Significant"
"GAS8",3.77603426335818e-27,-0.609815199139801,0.994,0.991,5.66896023957963e-23,"Significant"
"HIST4H4",5.09156605485996e-27,-1.74813447168734,0.151,0.532,7.64396811816126e-23,"Significant"
"CLPTM1",5.92886147874495e-27,-0.443146351314323,1,1,8.90099973803979e-23,"Significant"
"GRHL2",6.22517818502791e-27,-0.692690687465304,0.983,0.987,9.3458600091824e-23,"Significant"
"PPP1R14D",6.67899347271589e-27,-0.971074773973209,0.81,0.884,1.00271729005884e-22,"Significant"
"NOLC1",6.89486093668408e-27,-0.61020863914131,0.989,0.987,1.03512547242438e-22,"Significant"
"SPIRE2",8.18239558448375e-27,-0.734451567012142,0.974,0.961,1.22842304909855e-22,"Significant"
"PPP1R1B",8.42355913826281e-27,-2.08311871940015,0.055,0.365,1.2646289334274e-22,"Significant"
"UQCRQ",8.7963875266512e-27,-0.61562198919238,0.996,0.996,1.32060165937615e-22,"Significant"
"TADA2A",9.3821698347915e-27,-0.758975157119571,0.947,0.966,1.40854515729725e-22,"Significant"
"TBC1D9",1.18684495400491e-26,-0.438811783935311,0.998,1,1.78181032944757e-22,"Significant"
"MARCKSL1",1.19567541712824e-26,-0.426069496215046,1,1,1.79506750373462e-22,"Significant"
"POLN",1.41340671859723e-26,-1.73822947606947,0.105,0.468,2.12194750663003e-22,"Significant"
"RAC3",1.7970605637068e-26,-0.765802879474693,0.954,0.966,2.69792702429303e-22,"Significant"
"AP2A1",2.1215962953735e-26,-0.497557465800137,1,1,3.18515251824423e-22,"Significant"
"CORO2A",2.24577405059502e-26,-0.656162622422579,0.982,0.987,3.3715805821583e-22,"Significant"
"EML2",2.67902871313357e-26,-0.496758096976607,1,1,4.02202580702743e-22,"Significant"
"IQANK1",2.77091482361851e-26,-0.711136825351681,0.976,0.97,4.15997442469848e-22,"Significant"
"SELENOW",2.88121855765066e-26,-0.400645692091863,1,1,4.32557342060094e-22,"Significant"
"AHSA1",3.23712014787332e-26,-0.483078530346249,0.998,1,4.85988847800222e-22,"Significant"
"CCDC9B",3.48170129706046e-26,-0.670185808446226,0.976,0.979,5.22707815727687e-22,"Significant"
"FBXL8",3.61809399319905e-26,-0.685834310146449,0.98,0.991,5.43184451198973e-22,"Significant"
"UBE2Z",4.96286332428055e-26,-0.475824224236631,1,1,7.45074670874239e-22,"Significant"
"JPH1",6.03438585249026e-26,-1.86044667890576,0.098,0.442,9.05942348034363e-22,"Significant"
"CABYR",6.63067180512506e-26,-2.19553126218725,0.077,0.395,9.95462758103425e-22,"Significant"
"CDCA5",7.51043725317776e-26,-1.77701559167447,0.092,0.433,1.12754194481958e-21,"Significant"
"TCF25",7.93803749884258e-26,-0.325703097612153,1,1,1.19173756970124e-21,"Significant"
"CHST15",8.95384512975117e-26,-0.620994355247174,0.991,0.987,1.34424076932954e-21,"Significant"
"RET",9.73287927392116e-26,-2.06629409675879,0.077,0.399,1.46119716539378e-21,"Significant"
"EPB41L4B",1.04894545019008e-25,-2.17839400776078,0.059,0.361,1.57478180437036e-21,"Significant"
"PROSER2",1.12831742617917e-25,-1.74478146480904,0.116,0.476,1.69394295192279e-21,"Significant"
"MSH3",1.13384592874857e-25,-2.15223526816983,0.063,0.369,1.70224289283023e-21,"Significant"
"PLPP5",1.26596975806378e-25,-0.618795098366619,0.989,0.996,1.90060039778115e-21,"Significant"
"PLAAT3",1.72560544186677e-25,-0.560838477672332,0.996,1,2.59065144987458e-21,"Significant"
"SAPCD2",1.80246430337611e-25,-1.76208310523465,0.12,0.481,2.70603965865855e-21,"Significant"
"EMC9",2.01839363802973e-25,-0.563133800968969,0.985,0.979,3.03021436877404e-21,"Significant"
"RMND1",2.58357229829194e-25,-0.831673972739898,0.965,0.966,3.87871709142569e-21,"Significant"
"PLEKHA6",2.61754721812505e-25,-0.617512395718666,0.98,0.987,3.92972363857114e-21,"Significant"
"TRMT112",2.69309874089806e-25,-0.447411182636376,1,1,4.04314913971026e-21,"Significant"
"HIST1H1D",3.09498114581163e-25,-0.617823057283144,1,0.996,4.64649519420701e-21,"Significant"
"PXMP4",3.11883507730464e-25,-0.683343490426843,0.958,0.979,4.68230710155746e-21,"Significant"
"NRBP2",3.13144460466948e-25,-0.412429080966119,1,1,4.70123778499029e-21,"Significant"
"FANCD2",3.44081814326087e-25,-2.13391060995675,0.066,0.373,5.16570027847754e-21,"Significant"
"CELF3",3.67587319593063e-25,-0.880742103439977,0.91,0.901,5.51858842905065e-21,"Significant"
"PDCD5",4.06371872986781e-25,-0.632236976788136,0.993,0.987,6.10086092915054e-21,"Significant"
"MT1E",4.34672464910376e-25,-0.550196984686139,0.994,1,6.52573771569947e-21,"Significant"
"CHRNA10",4.84304720954958e-25,-1.78304217522015,0.096,0.433,7.27086677569679e-21,"Significant"
"N4BP3",5.57355235824592e-25,-0.595447474441432,0.996,1,8.36757415543459e-21,"Significant"
"CKAP2L",5.65890073160563e-25,-2.06861914970503,0.068,0.373,8.49570766835953e-21,"Significant"
"SHARPIN",5.69519283766654e-25,-0.410229329278758,1,1,8.55019300718877e-21,"Significant"
"EEF1A2",6.75155768933615e-25,-0.525115501961778,0.998,0.996,1.01361135590004e-20,"Significant"
"EPPK1",7.00508189790939e-25,-0.472957627547442,0.998,1,1.05167294533314e-20,"Significant"
"SLC25A4",7.28733405705765e-25,-0.636616119686944,0.985,0.987,1.09404746198607e-20,"Significant"
